EventID	nPhotons	Hits	DepositedEnergy
8881	-1830756037	36	6.24061e-05
8882	-1830731386	0	0
8883	-1830527225	24	4.66833e-05
8884	-1830113624	40	7.67548e-05
8885	-1829721335	74	0.000144957
8886	-1829438658	18	2.47319e-05
8887	-1829322148	14	2.13382e-05
8888	-1828984488	34	7.40742e-05
8889	-1828573101	34	5.25211e-05
8890	-1828518036	4	1.1396e-05
8891	-1828135315	118	0.000213522
8892	-1827710688	42	7.45096e-05
8893	-1827525882	14	2.50092e-05
8894	-1827104539	34	4.9938e-05
8895	-1826419040	80	0.000147108
8896	-1826233130	16	3.53208e-05
8897	-1825793581	44	9.09482e-05
8898	-1825461197	32	6.42614e-05
8899	-1824916475	58	0.000108745
8900	-1824424447	48	0.000103089
8901	-1824224858	16	3.22043e-05
8902	-1823798342	30	5.88835e-05
8903	-1823386091	76	0.000137099
8904	-1823204590	12	2.3311e-05
8905	-1822943279	16	3.41644e-05
8906	-1822543984	22	4.16779e-05
8907	-1822463518	2	2.45924e-06
8908	-1822319619	10	2.23864e-05
8909	-1822196671	6	8.50545e-06
8910	-1821805418	36	6.87947e-05
8911	-1821458851	166	0.00030643
8912	-1821392841	2	3.57431e-06
8913	-1821185137	12	2.37031e-05
8914	-1820978080	20	3.93813e-05
8915	-1820595083	56	9.17539e-05
8916	-1820222351	36	6.52989e-05
8917	-1820118000	8	1.12744e-05
8918	-1819779584	50	0.000103895
8919	-1819361953	40	7.87368e-05
8920	-1818978535	44	7.08595e-05
8921	-1818597802	32	6.48733e-05
8922	-1818266774	32	6.41842e-05
8923	-1817952538	28	6.28883e-05
8924	-1817634175	792	0.00147277
8925	-1817245962	54	0.000117352
8926	-1816832095	44	8.24456e-05
8927	-1816463665	28	6.07991e-05
8928	-1815980392	46	8.88093e-05
8929	-1815965549	2	3.06437e-06
8930	-1815943747	0	0
8931	-1815592148	34	5.89222e-05
8932	-1815491914	10	1.28043e-05
8933	-1815341020	8	1.55627e-05
8934	-1815320608	2	2.64498e-06
8935	-1814930707	56	0.000109368
8936	-1814667801	36	6.74904e-05
8937	-1814412665	24	3.93284e-05
8938	-1814188053	22	4.14718e-05
8939	-1813814196	50	9.18204e-05
8940	-1813547672	26	5.22051e-05
8941	-1813054785	42	7.58327e-05
8942	-1812995135	6	7.7009e-06
8943	-1812857348	14	3.10304e-05
8944	-1812453204	44	8.41883e-05
8945	-1812110061	22	3.66984e-05
8946	-1812030116	12	2.29762e-05
8947	-1811569123	42	8.47396e-05
8948	-1811504531	2	1.57998e-06
8949	-1811047496	62	0.000128319
8950	-1810654695	34	6.67543e-05
8951	-1810350061	64	0.000136092
8952	-1810041158	88	0.000160084
8953	-1809667066	26	5.5715e-05
8954	-1809309462	32	6.12456e-05
8955	-1809243264	10	1.83863e-05
8956	-1809131406	14	3.31608e-05
8957	-1808638952	38	7.07821e-05
8958	-1808262904	124	0.000231075
8959	-1807788029	66	0.000111939
8960	-1807529848	18	2.80226e-05
8961	-1807035936	48	9.0618e-05
8962	-1806551555	72	0.000129531
8963	-1806111104	52	9.85598e-05
8964	-1805588750	52	0.000106744
8965	-1805560828	0	0
8966	-1805193299	24	5.88173e-05
8967	-1804796177	58	0.00010531
8968	-1804453725	30	6.01697e-05
8969	-1804066124	100	0.000195934
8970	-1803851402	22	4.71576e-05
8971	-1803679987	12	1.96291e-05
8972	-1803608070	0	0
8973	-1803212782	44	7.87257e-05
8974	-1802929140	18	3.33243e-05
8975	-1802499577	30	6.59086e-05
8976	-1802015301	32	6.26963e-05
8977	-1801717197	48	8.49778e-05
8978	-1801333784	50	8.69611e-05
8979	-1800948863	40	6.78699e-05
8980	-1800632596	30	6.72453e-05
8981	-1800595260	2	4.71214e-06
8982	-1800570071	1002	0.00114173
8983	-1800379048	10	2.0102e-05
8984	-1800269446	10	2.11662e-05
8985	-1800007011	22	3.76165e-05
8986	-1799813014	24	4.71833e-05
8987	-1799307401	60	0.000112327
8988	-1799016231	18	3.24937e-05
8989	-1798773462	20	3.15077e-05
8990	-1798573962	16	3.22669e-05
8991	-1798258409	20	3.90611e-05
8992	-1798209902	1002	0.00267244
8993	-1798001568	18	3.60391e-05
8994	-1797573491	44	7.71212e-05
8995	-1797186494	40	7.85331e-05
8996	-1796955781	22	4.58287e-05
8997	-1796637993	28	5.45822e-05
8998	-1796496071	14	3.06794e-05
8999	-1796264945	20	3.84897e-05
9000	-1795837966	56	9.77243e-05
9001	-1795504461	38	6.28719e-05
9002	-1795118919	24	5.03139e-05
9003	-1794821497	36	6.87215e-05
